source_file,year,round,rank,course,category,college,fees
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,203296,M.S. General Surgery,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",8515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,203541,M.D. Forensic Medicine,GM,"Bidar Institute of Medical Sciences,Bidar",68400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,203541,M.D. Forensic Medicine,GM,"Bidar Institute of Medical Sciences,Bidar",68400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,203609,M.D. Pharmacology,OPN,"BGS Global Institute of Medical Sciences, Bangalore",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,203609,M.D. Pharmacology,OPN,"BGS Global Institute of Medical Sciences, Bangalore",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,203986,M.D. Radio Diagnosis,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",12015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,203986,M.D. Radio Diagnosis,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",12015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,204871,M.D. Dermatology,MNG,"Khaja Bandanawaz University - Faculty of Medical Sciences, Gulbarga",8530000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,204871,M.D. Dermatology,MNG,"Khaja Bandanawaz University - Faculty of Medical Sciences, Gulbarga",8530000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,205060,M.S. Opthalamology,MNG,"East Point College of Medical Sciences & Research Centre, Bangalore",6515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,205060,M.S. Opthalamology,MNG,"East Point College of Medical Sciences & Research Centre, Bangalore",6515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,205673,M.D. Pharmacology,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",215000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,205673,M.D. Pharmacology,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",215000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,205924,M.S. General Surgery,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",7215000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,205924,M.S. General Surgery,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",7215000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,205992,M.D. Dermatology,MNG,"The Oxford Medical College, Hospital & Research Centre, Bangalore",11015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,206463,M.D. Community Medicine,OPN,"Father Mullers Medical College, Mangalore",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,207734,M.D. Dermatology,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",12615000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,207734,M.D. Dermatology,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",12615000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,208064,M.S. Obstetrics and Gynecology,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",9015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,208152,M.D. Pathology,OPN,"Basaveswara Medical College and Hospital, Chitradurga",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,208152,M.D. Pathology,OPN,"Basaveswara Medical College and Hospital, Chitradurga",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,208421,M.S. General Surgery,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",9015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,208421,M.S. General Surgery,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",9015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,208951,M.S. Obstetrics and Gynecology,MNG,"East Point College of Medical Sciences & Research Centre, Bangalore",9515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,209172,M.D. Paediatrics,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",8515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,209172,M.D. Paediatrics,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",8515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,209302,M.D. Anaesthesia,MNG,"K V G Medical College, Sullia",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,209302,M.D. Anaesthesia,MNG,"K V G Medical College, Sullia",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,209356,M.D. Paediatrics,MNG,"Siddaganga Medical College and Research Institute, Tumkur",7815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,209356,M.D. Paediatrics,MNG,"Siddaganga Medical College and Research Institute, Tumkur",7815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,210051,M.D. Radio Diagnosis,MNG,"A J Institute of Medical Sciences & Research Centre, Mangalore",12515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,210051,M.D. Radio Diagnosis,MNG,"A J Institute of Medical Sciences & Research Centre, Mangalore",12515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,210169,M.S. General Surgery,MNG,"MVJ Medical College and Research Hospital, Bangalore",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,210172,M.D. Radio Diagnosis,MNG,"A J Institute of Medical Sciences & Research Centre, Mangalore",12515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,210640,M.D. General Medicine,MNG,"MVJ Medical College and Research Hospital, Bangalore",9015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,210640,M.D. General Medicine,MNG,"MVJ Medical College and Research Hospital, Bangalore",9015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,213202,M.D. Pathology,OPN,"East Point College of Medical Sciences & Research Centre, Bangalore",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,213269,M.D. Community Medicine,OPN,"JJM Medical College, Davangere",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,217679,M.D. Pathology,OPN,"MVJ Medical College and Research Hospital, Bangalore",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,218914,M.D. Radio Diagnosis,MNG,"Mahadevappa Rampure Medical College, Kalaburagi, Gulbarga",10515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,224161,M.D. Anaesthesia,MNG,"Basaveswara Medical College and Hospital, Chitradurga",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,224251,M.S. Orthopedics,MNG,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,228172,M.S. Orthopedics,MNG,"East Point College of Medical Sciences & Research Centre, Bangalore",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,228878,M.D. Dermatology,MNG,"Navodaya Medical College, Raichur",9515000.0
